Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_mediata,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2018S000302    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal / Aribau                                 ,,Divendres,Dv,Laboral,2018,1,Gener,12,20,Tarda,No hi ha causa mediata,429144.63 ,4583098.78,2.151307,41.394459
2018S007223    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal / Aribau                                 ,,Dimecres,Dc,Laboral,2018,9,Setembre,26,12,Matí,No hi ha causa mediata,429144.63 ,4583098.78,2.151307,41.394459
2018S001163    ,6,Gràcia,31,la Vila de Gràcia,123408,Lesseps                                           ,16,Dilluns,Dl,Laboral,2018,2,Febrer,12,13,Matí,No hi ha causa mediata,429145.6  ,4584559.15,2.151148,41.407612
2018S001699    ,6,Gràcia,31,la Vila de Gràcia,123408,Lesseps                                           ,0,Divendres,Dv,Laboral,2018,3,Març,2,17,Tarda,No hi ha causa mediata,429145.6  ,4584559.15,2.151148,41.407612
2018S008133    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes                                   ,406,Dijous,Dj,Laboral,2018,10,Octubre,25,9,Matí,No hi ha causa mediata,429146.78 ,4581108.76,2.151566,41.376536
2018S008510    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Roma / Viladomat                                  ,,Dimarts,Dm,Laboral,2018,11,Novembre,6,18,Tarda,No hi ha causa mediata,429151.86 ,4581940.5 ,2.151529,41.384027
2018S004228    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,348408,Tuset                                             ,19,Dijous,Dj,Laboral,2018,5,Maig,31,23,Nit,No hi ha causa mediata,429156.35 ,4583290.22,2.151425,41.396184
2018S005951    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença / Diputació                               ,,Dimecres,Dc,Laboral,2018,8,Agost,1,10,Matí,No hi ha causa mediata,429156.52 ,4581362.4 ,2.151653,41.378821
2018S003473    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença / Diputació                               ,,Divendres,Dv,Laboral,2018,5,Maig,4,10,Matí,No hi ha causa mediata,429156.52 ,4581362.4 ,2.151653,41.378821
2018S006846    ,2,Eixample,9,la Nova Esquerra de l'Eixample,100800,Diputació / Entença                               ,,Dimarts,Dm,Laboral,2018,9,Setembre,11,17,Tarda,No hi ha causa mediata,429156.52 ,4581362.4 ,2.151653,41.378821
2018S008338    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Diputació / Entença                               ,,Dimecres,Dc,Laboral,2018,10,Octubre,31,13,Matí,No hi ha causa mediata,429156.52 ,4581362.4 ,2.151653,41.378821
2018S002302    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença / Diputació                               ,,Dijous,Dj,Laboral,2018,3,Març,22,19,Tarda,No hi ha causa mediata,429156.52 ,4581362.4 ,2.151653,41.378821
2018S003757    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Diputació / Entença                               ,,Dilluns,Dl,Laboral,2018,5,Maig,14,15,Tarda,No hi ha causa mediata,429156.52 ,4581362.4 ,2.151653,41.378821
2018S005207    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Diputació / Entença                               ,,Divendres,Dv,Laboral,2018,7,Juliol,6,10,Matí,No hi ha causa mediata,429156.52 ,4581362.4 ,2.151653,41.378821
2018S001543    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner                                          ,190-194   ,Dilluns,Dl,Laboral,2018,2,Febrer,26,15,Tarda,No hi ha causa mediata,429158.52 ,4582907.55,2.151496,41.392738
2018S002271    ,6,Gràcia,31,la Vila de Gràcia,344000,Dalt                                              ,4,Dimecres,Dc,Laboral,2018,3,Març,21,16,Tarda,No hi ha causa mediata,429158.91 ,4584601.01,2.151302,41.40799
2018S001026    ,2,Eixample,9,la Nova Esquerra de l'Eixample,89004,Consell de Cent / Rocafort                        ,,Dimecres,Dc,Laboral,2018,2,Febrer,7,16,Tarda,No hi ha causa mediata,429159.08 ,4581551.83,2.151661,41.380528
2018S009264    ,2,Eixample,9,la Nova Esquerra de l'Eixample,89004,Consell de Cent / Rocafort                        ,,Dimarts,Dm,Laboral,2018,12,Desembre,4,9,Matí,No hi ha causa mediata,429159.08 ,4581551.83,2.151661,41.380528
2018S000775    ,6,Gràcia,31,la Vila de Gràcia,28000,Augusta                                           ,76,Dilluns,Dl,Laboral,2018,1,Gener,29,11,Matí,No hi ha causa mediata,429160.92 ,4583777.64,2.151423,41.400575
2018S008082    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó / Calàbria                                  ,,Dimecres,Dc,Laboral,2018,10,Octubre,24,7,Matí,No hi ha causa mediata,429161.14 ,4581740.42,2.151664,41.382226
2018S003137    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Aragó / Calàbria                                  ,,Dilluns,Dl,Laboral,2018,4,Abril,23,19,Tarda,No hi ha causa mediata,429161.14 ,4581740.42,2.151664,41.382226
2018S007354    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Aragó / Calàbria                                  ,,Diumenge,Dg,Laboral,2018,9,Setembre,30,15,Tarda,No hi ha causa mediata,429161.14 ,4581740.42,2.151664,41.382226
2018S008947    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó / Calàbria                                  ,,Divendres,Dv,Laboral,2018,11,Novembre,23,6,Matí,Alcoholèmia,429161.14 ,4581740.42,2.151664,41.382226
2018S000312    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Aragó / Calàbria                                  ,,Dissabte,Ds,Laboral,2018,1,Gener,13,1,Nit,Alcoholèmia,429161.14 ,4581740.42,2.151664,41.382226
2018S008251    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó / Calàbria                                  ,,Dilluns,Dl,Laboral,2018,10,Octubre,29,8,Matí,No hi ha causa mediata,429161.14 ,4581740.42,2.151664,41.382226
2018S007716    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Aragó / Calàbria                                  ,,Dimecres,Dc,Laboral,2018,10,Octubre,10,21,Tarda,No hi ha causa mediata,429161.14 ,4581740.42,2.151664,41.382226
2018S000771    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Aragó / Calàbria                                  ,,Dilluns,Dl,Laboral,2018,1,Gener,29,10,Matí,No hi ha causa mediata,429161.14 ,4581740.42,2.151664,41.382226
2018S005822    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Calàbria / Aragó                                  ,,Divendres,Dv,Laboral,2018,7,Juliol,27,15,Tarda,No hi ha causa mediata,429161.14 ,4581740.42,2.151664,41.382226
2018S000458    ,7,Horta-Guinardó,37,el Carmel,185700,Llobregós / Fastenrath                            ,,Divendres,Dv,Laboral,2018,1,Gener,12,14,Tarda,No hi ha causa mediata,429161.2  ,4586116.63,2.151152,41.421641
2018S005176    ,7,Horta-Guinardó,37,el Carmel,120603,Fastenrath / Llobregós                            ,,Dijous,Dj,Laboral,2018,7,Juliol,5,7,Matí,No hi ha causa mediata,429161.2  ,4586116.63,2.151152,41.421641
2018S004988    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,348408,Tuset / Granada del Penedès                       ,,Dijous,Dj,Laboral,2018,6,Juny,28,19,Tarda,No hi ha causa mediata,429163.59 ,4583297.32,2.151511,41.396249
2018S001562    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes / Vilamarí                        ,,Dimarts,Dm,Laboral,2018,2,Febrer,27,8,Matí,No hi ha causa mediata,429165.19 ,4581164.97,2.15178,41.377044
2018S000846    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes / Vilamarí                        ,,Dimecres,Dc,Laboral,2018,1,Gener,31,16,Tarda,No hi ha causa mediata,429165.19 ,4581164.97,2.15178,41.377044
2018S000723    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes / Vilamarí                        ,,Dissabte,Ds,Laboral,2018,1,Gener,27,0,Nit,No hi ha causa mediata,429165.19 ,4581164.97,2.15178,41.377044
2018S001880    ,2,Eixample,9,la Nova Esquerra de l'Eixample,191204,Mallorca / Comte Borrell                          ,,Dijous,Dj,Laboral,2018,3,Març,8,9,Matí,No hi ha causa mediata,429167.06 ,4582119.31,2.15169,41.385639
2018S007279    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal                                          ,538,Dijous,Dj,Laboral,2018,9,Setembre,27,20,Tarda,No hi ha causa mediata,429167.36 ,4583133.09,2.151575,41.39477
2018S006656    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal                                          ,538,Dilluns,Dl,Laboral,2018,9,Setembre,3,18,Tarda,No hi ha causa mediata,429167.36 ,4583133.09,2.151575,41.39477
2018S005344    ,2,Eixample,9,la Nova Esquerra de l'Eixample,268003,Comte d'Urgell / Provença                         ,,Dimarts,Dm,Laboral,2018,7,Juliol,10,20,Tarda,No hi ha causa mediata,429167.46 ,4582306.69,2.151673,41.387327
2018S008511    ,2,Eixample,9,la Nova Esquerra de l'Eixample,268003,Comte d'Urgell / Provença                         ,,Dimarts,Dm,Laboral,2018,11,Novembre,6,20,Tarda,No hi ha causa mediata,429167.46 ,4582306.69,2.151673,41.387327
2018S004616    ,2,Eixample,9,la Nova Esquerra de l'Eixample,268003,Comte d'Urgell / Provença                         ,,Diumenge,Dg,Laboral,2018,6,Juny,17,10,Matí,No hi ha causa mediata,429167.46 ,4582306.69,2.151673,41.387327
2018S007701    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Provença / Comte d'Urgell                         ,,Dimecres,Dc,Laboral,2018,10,Octubre,10,14,Tarda,No hi ha causa mediata,429167.46 ,4582306.69,2.151673,41.387327
2018S006452    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,32700,Balmes                                            ,203,Divendres,Dv,Laboral,2018,8,Agost,24,15,Tarda,No hi ha causa mediata,429167.64 ,4583465.85,2.15154,41.397767
2018S001303    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,70607,Casanova / Còrsega                                ,,Dissabte,Ds,Laboral,2018,2,Febrer,17,14,Tarda,No hi ha causa mediata,429170.51 ,4582688.11,2.151665,41.390763
2018S002694    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,70607,Casanova / Còrsega                                ,,Dilluns,Dl,Laboral,2018,4,Abril,9,11,Matí,No hi ha causa mediata,429170.51 ,4582688.11,2.151665,41.390763
2018S002018    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90502,Còrsega / Casanova                                ,,Dilluns,Dl,Laboral,2018,3,Març,5,19,Tarda,No hi ha causa mediata,429170.51 ,4582688.11,2.151665,41.390763
2018S000878    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes                                   ,408,Dijous,Dj,Laboral,2018,2,Febrer,1,21,Tarda,No hi ha causa mediata,429170.58 ,4581128.4 ,2.151848,41.376715
2018S004792    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes                                   ,408,Divendres,Dv,Laboral,2018,6,Juny,22,7,Matí,No hi ha causa mediata,429170.58 ,4581128.4 ,2.151848,41.376715
2018S000756    ,2,Eixample,10,Sant Antoni,198804,Sepúlveda / Paral·lel                             ,,Diumenge,Dg,Laboral,2018,1,Gener,28,16,Tarda,No hi ha causa mediata,429172.88 ,4580937.87,2.151898,41.374999
2018S001452    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,París / Muntaner                                  ,,Divendres,Dv,Laboral,2018,2,Febrer,23,7,Matí,No hi ha causa mediata,429173.98 ,4582876.38,2.151684,41.392459
2018S007252    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,París / Muntaner                                  ,,Dimecres,Dc,Laboral,2018,9,Setembre,26,20,Tarda,No hi ha causa mediata,429173.98 ,4582876.38,2.151684,41.392459
2018S002476    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,Muntaner / París                                  ,,Divendres,Dv,Laboral,2018,3,Març,30,14,Tarda,No hi ha causa mediata,429173.98 ,4582876.38,2.151684,41.392459
2018S000329    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,París / Muntaner                                  ,,Dissabte,Ds,Laboral,2018,1,Gener,13,20,Tarda,No hi ha causa mediata,429173.98 ,4582876.38,2.151684,41.392459
2018S008461    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner / París                                  ,,Dilluns,Dl,Laboral,2018,11,Novembre,5,14,Tarda,No hi ha causa mediata,429173.98 ,4582876.38,2.151684,41.392459
2018S004680    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,230601,Mare de Déu de Port                               ,101J      ,Dimarts,Dm,Laboral,2018,6,Juny,19,8,Matí,No hi ha causa mediata,429174.54 ,4578389.24,2.152216,41.352044
2018S008924    ,2,Eixample,9,la Nova Esquerra de l'Eixample,100800,Diputació                                         ,25,Dijous,Dj,Laboral,2018,11,Novembre,22,9,Matí,No hi ha causa mediata,429175.37 ,4581395.91,2.151874,41.379125
2018S005390    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau / Londres                                  ,,Dijous,Dj,Laboral,2018,7,Juliol,12,11,Matí,No hi ha causa mediata,429175.76 ,4583066.92,2.151683,41.394175
2018S000600    ,6,Gràcia,30,la Salut,356803,Verdi                                             ,220,Dimarts,Dm,Laboral,2018,1,Gener,23,12,Matí,No hi ha causa mediata,429176.77 ,4584768.5 ,2.151496,41.4095
2018S008747    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel                                        ,170,Dijous,Dj,Laboral,2018,11,Novembre,15,21,Tarda,No hi ha causa mediata,429177.27 ,4582505.63,2.151767,41.38912
2018S001314    ,7,Horta-Guinardó,42,la Clota,271700,Lisboa / Puríssima                                ,,Dissabte,Ds,Laboral,2018,2,Febrer,17,20,Tarda,No hi ha causa mediata,429178.93 ,4586631.06,2.151304,41.426276
2018S001918    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal                                          ,536,Divendres,Dv,Laboral,2018,3,Març,9,9,Matí,No hi ha causa mediata,429179.62 ,4583137.02,2.151721,41.394807
2018S002050    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal                                          ,536,Dimecres,Dc,Laboral,2018,3,Març,14,8,Matí,No hi ha causa mediata,429179.62 ,4583137.02,2.151721,41.394807
2018S009459    ,6,Gràcia,31,la Vila de Gràcia,344000,Dalt                                              ,6-8       ,Dimarts,Dm,Laboral,2018,12,Desembre,11,19,Tarda,No hi ha causa mediata,429180.34 ,4584613.05,2.151557,41.408101
2018S006883    ,6,Gràcia,31,la Vila de Gràcia,344000,Dalt                                              ,6-8       ,Dimecres,Dc,Laboral,2018,9,Setembre,12,21,Tarda,No hi ha causa mediata,429180.34 ,4584613.05,2.151557,41.408101
2018S005464    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,348408,Tuset                                             ,28,Diumenge,Dg,Laboral,2018,7,Juliol,15,3,Nit,Alcoholèmia,429180.69 ,4583297.17,2.151715,41.396249
2018S003439    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs)                                   ,K145      ,Dijous,Dj,Laboral,2018,5,Maig,3,19,Tarda,No hi ha causa mediata,429180.71 ,4578306.44,2.152299,41.351299
2018S007675    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,B-10 (Besòs)                                      ,K145      ,Dimarts,Dm,Laboral,2018,10,Octubre,9,19,Tarda,No hi ha causa mediata,429180.71 ,4578306.44,2.152299,41.351299
2018S001288    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701498,B-10 (Besòs)                                      ,K145      ,Divendres,Dv,Laboral,2018,2,Febrer,16,16,Tarda,No hi ha causa mediata,429180.71 ,4578306.44,2.152299,41.351299
2018S004534    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,196900,Marià Cubí                                        ,2,Dimecres,Dc,Laboral,2018,6,Juny,13,17,Tarda,No hi ha causa mediata,429182.33 ,4583660.56,2.151693,41.399522
2018S000101    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó                                             ,105-107   ,Divendres,Dv,Laboral,2018,1,Gener,5,16,Tarda,Alcoholèmia,429184.96 ,4581778.43,2.151944,41.382571
2018S000733    ,6,Gràcia,31,la Vila de Gràcia,206403,Gran de Gràcia                                    ,226,Dissabte,Ds,Laboral,2018,1,Gener,27,12,Matí,No hi ha causa mediata,429187.3  ,4584207.63,2.151688,41.40445
2018S006420    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó                                             ,66-74     ,Dijous,Dj,Laboral,2018,8,Agost,23,11,Matí,No hi ha causa mediata,429193.93 ,4581757.35,2.152054,41.382382
2018S001876    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal                                          ,534,Dijous,Dj,Laboral,2018,3,Març,8,6,Matí,Alcoholèmia,429195.97 ,4583142.18,2.151916,41.394854
2018S004351    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,32700,Balmes / Gràcia                                   ,,Dimarts,Dm,Laboral,2018,6,Juny,5,20,Tarda,No hi ha causa mediata,429197.14 ,4583444.59,2.151895,41.397578
2018S003673    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes                                   ,415,Divendres,Dv,Laboral,2018,5,Maig,11,13,Matí,No hi ha causa mediata,429197.51 ,4581230.91,2.152158,41.37764
2018S000678    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau                                            ,200-210   ,Dijous,Dj,Laboral,2018,1,Gener,25,18,Tarda,No hi ha causa mediata,429198.85 ,4583058.14,2.151961,41.394098
2018S005532    ,6,Gràcia,31,la Vila de Gràcia,344000,Dalt                                              ,10,Dimarts,Dm,Laboral,2018,7,Juliol,17,15,Tarda,No hi ha causa mediata,429201.99 ,4584624.36,2.151815,41.408204
2018S005017    ,6,Gràcia,31,la Vila de Gràcia,344000,Dalt                                              ,10,Divendres,Dv,Laboral,2018,6,Juny,29,17,Tarda,No hi ha causa mediata,429201.99 ,4584624.36,2.151815,41.408204
2018S004087    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes                                   ,412,Dissabte,Ds,Laboral,2018,5,Maig,26,14,Tarda,No hi ha causa mediata,429204.37 ,4581164.82,2.152248,41.377046
2018S005171    ,7,Horta-Guinardó,37,el Carmel,185700,Llobregós                                         ,216,Dimecres,Dc,Laboral,2018,7,Juliol,4,22,Nit,No hi ha causa mediata,429205.65 ,4586152.38,2.15168,41.421967
2018S000033    ,6,Gràcia,31,la Vila de Gràcia,206403,Gran de Gràcia / Santa Àgata                      ,,Dimarts,Dm,Laboral,2018,1,Gener,2,18,Tarda,No hi ha causa mediata,429206.33 ,4584149.85,2.151922,41.403931
2018S003367    ,6,Gràcia,30,la Salut,83609,Coll del Portell / Sant Cugat del Vallès          ,29,Dimarts,Dm,Laboral,2018,5,Maig,1,21,Tarda,No hi ha causa mediata,429209.09 ,4584870.11,2.151871,41.410418
2018S001170    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes                                   ,419,Dilluns,Dl,Laboral,2018,2,Febrer,12,16,Tarda,No hi ha causa mediata,429210.02 ,4581242.99,2.152307,41.37775
2018S009666    ,7,Horta-Guinardó,37,el Carmel,83405,Sant Dalmir / Vell del Coll                       ,,Dimarts,Dm,Laboral,2018,12,Desembre,18,11,Matí,No hi ha causa mediata,429210.45 ,4586274.12,2.151723,41.423064
